"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"CM_01","PUBLISHED","2001","AMR","BLZ","BTSX","166 [157-176]","166.00000","157.00000","176.00000","","",""
"CM_01","PUBLISHED","2002","AMR","BLZ","BTSX","163 [155-172]","163.00000","155.00000","172.00000","","",""
"CM_01","PUBLISHED","2003","AMR","BLZ","BTSX","160 [152-168]","160.00000","152.00000","168.00000","","",""
"CM_01","PUBLISHED","2004","AMR","BLZ","BTSX","156 [149-164]","156.00000","149.00000","164.00000","","",""
"CM_01","PUBLISHED","2005","AMR","BLZ","BTSX","154 [147-162]","154.00000","147.00000","162.00000","","",""
"CM_01","PUBLISHED","2006","AMR","BLZ","BTSX","152 [145-159]","152.00000","145.00000","159.00000","","",""
"CM_01","PUBLISHED","2007","AMR","BLZ","BTSX","148 [141-155]","148.00000","141.00000","155.00000","","",""
"CM_01","PUBLISHED","2008","AMR","BLZ","BTSX","145 [138-152]","145.00000","138.00000","152.00000","","",""
"CM_01","PUBLISHED","2009","AMR","BLZ","BTSX","142 [135-149]","142.00000","135.00000","149.00000","","",""
"CM_01","PUBLISHED","2010","AMR","BLZ","BTSX","137 [130-144]","137.00000","130.00000","144.00000","","",""
"CM_01","PUBLISHED","2011","AMR","BLZ","BTSX","134 [127-141]","134.00000","127.00000","141.00000","","",""
"CM_01","PUBLISHED","2012","AMR","BLZ","BTSX","131 [124-139]","131.00000","124.00000","139.00000","","",""
"CM_01","PUBLISHED","2013","AMR","BLZ","BTSX","128 [121-135]","128.00000","121.00000","135.00000","","",""
"CM_01","PUBLISHED","2014","AMR","BLZ","BTSX","124 [117-131]","124.00000","117.00000","131.00000","","",""
"CM_01","PUBLISHED","2015","AMR","BLZ","BTSX","118 [111-126]","118.00000","111.00000","126.00000","","",""
"CM_01","PUBLISHED","2016","AMR","BLZ","BTSX","113 [104-122]","113.00000","104.00000","122.00000","","",""
"CM_01","PUBLISHED","2017","AMR","BLZ","BTSX","108 [98-118]","108.00000","98.00000","118.00000","","",""
"CM_01","PUBLISHED","2018","AMR","BLZ","BTSX","103 [91-116]","103.00000","91.00000","116.00000","","",""
"CM_01","PUBLISHED","2019","AMR","BLZ","BTSX","94 [82-109]","94.00000","82.00000","109.00000","","",""
"CM_01","PUBLISHED","2020","AMR","BLZ","BTSX","85 [71-101]","85.00000","71.00000","101.00000","","",""
"CM_01","PUBLISHED","2021","AMR","BLZ","BTSX","80 [65-99]","80.00000","65.00000","99.00000","","",""
